54,0
110,0
56,0
10,0
58,0
59,0
60,0
61,0
62,0
63,0
15,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
125,0
73,0
99,0
100,0
101,0
18,0
103,0
104,0
99,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
38,0
19,0
119,0
120,0
122,0
124,0
36,0
6,0
29,0
115,0
36,0
34,0
37,0
65,0
49,0
103,0
127,0
7,0
47,0
28,0
28,0
11,0
12,0
13,0
14,0
14,0
16,0
17,0
18,0
37,0
59,0
21,0
22,0
23,0
24,0
10,0
117,0
41,0
28,0
29,0
30,0
38,0
100,0
33,0
34,0
16,0
36,0
37,0
36,0
38,0
31,0
36,0
106,0
17,0
44,0
35,0
127,0
47,0
8,0
52,0
121,0
151,0
52,0
22,0
54,0
21,0
30,0
8,0
58,0
59,0
61,0
60,0
65,0
63,0
40,0
65,0
59,0
65,0
65,0
70,0
65,0
71,0
125,0
106,0
32,0
25,0
101,0
102,0
103,0
104,0
105,0
107,0
107,0
108,0
58,0
55,0
30,0
112,0
113,0
114,0
115,0
116,0
116,0
43,0
112,0
120,0
63,0
6,0
124,0
118,0
126,0
127,0
42,0
136,0
151,0
138,0
137,0
140,0
141,0
142,0
114,0
144,0
16,0
17,0
150,0
151,0
40,0
1,0
2,0
3,0
7,0
17,0
6,0
7,0
8,0
10,0
28,0
16,0
11,0
16,0
14,0
16,0
65,0
5,0
18,0
19,0
20,0
21,0
22,0
8,0
62,0
8,0
41,0
37,0
8,0
6,0
30,0
22,0
127,0
55,0
21,0
5,0
41,0
41,0
38,0
31,0
41,0
41,0
42,0
40,0
21,0
10,0
46,0
18,0
10,0
49,0
6,0
49,0
7,0
53,0
7,0
110,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
65,0
31,0
65,0
66,0
67,0
63,0
42,0
70,0
65,0
72,0
73,0
99,0
32,0
101,0
47,0
103,0
104,0
113,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
115,0
117,0
40,0
119,0
120,0
4,0
46,0
46,0
36,0
126,0
127,0
19,0
138,0
150,0
138,0
139,0
17,0
141,0
142,0
73,0
47,0
14,0
116,0
42,0
17,0
76,0
84,0
76,0
95,0
78,0
131,0
80,0
89,0
82,0
96,0
86,0
146,0
74,0
95,0
88,0
130,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
134,0
98,0
95,0
130,0
78,0
133,0
92,0
135,0
130,0
148,0
41,0
45,0
37,0
21,0
4,0
5,0
6,0
127,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
14,0
37,0
5,0
42,0
19,0
20,0
3,0
22,0
23,0
24,0
25,0
38,0
27,0
28,0
49,0
30,0
31,0
32,0
33,0
31,0
16,0
36,0
37,0
41,0
39,0
31,0
38,0
42,0
37,0
44,0
45,0
46,0
47,0
48,0
4,0
50,0
14,0
3,0
124,0
54,0
110,0
56,0
32,0
58,0
59,0
60,0
61,0
62,0
63,0
18,0
65,0
152,0
70,0
36,0
69,0
31,0
71,0
72,0
55,0
99,0
28,0
101,0
102,0
58,0
104,0
105,0
143,0
107,0
45,0
109,0
110,0
110,0
112,0
113,0
114,0
116,0
116,0
21,0
19,0
119,0
120,0
49,0
126,0
123,0
122,0
125,0
126,0
127,0
129,0
136,0
136,0
7,0
139,0
140,0
141,0
142,0
143,0
13,0
14,0
149,0
42,0
151,0
63,0
1,0
43,0
3,0
29,0
38,0
17,0
7,0
8,0
25,0
25,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
61,0
21,0
22,0
22,0
40,0
125,0
39,0
23,0
28,0
29,0
30,0
31,0
32,0
33,0
125,0
16,0
36,0
24,0
41,0
38,0
68,0
41,0
42,0
118,0
44,0
22,0
53,0
126,0
42,0
4,0
50,0
1,0
