0,0
45,1
2,2
3,3
4,4
103,5
6,6
7,7
8,8
10,9
25,10
11,11
12,12
144,13
14,14
14,14
37,15
16,16
5,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
115,26
27,27
8,28
29,29
30,30
31,31
32,32
33,33
0,34
0,35
24,36
39,37
40,38
39,39
24,40
36,41
118,42
41,43
21,44
108,45
60,46
47,47
8,48
15,49
29,50
51,51
4,52
46,53
4,54
110,55
56,56
8,57
103,58
103,59
61,60
60,61
16,62
60,63
14,64
117,65
121,66
111,67
36,68
109,69
110,70
69,71
102,72
110,73
99,99
32,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
103,109
110,110
111,111
112,112
113,113
114,114
115,115
115,116
117,117
118,118
119,119
120,120
45,0
9,1
25,2
3,3
4,4
149,5
60,6
7,7
8,8
51,9
123,10
11,11
12,12
13,13
14,14
43,15
1,16
51,17
18,18
19,19
139,20
21,21
22,22
23,23
68,24
25,25
115,26
25,27
9,28
29,29
30,30
41,31
32,32
33,33
125,34
36,35
24,36
45,37
41,38
24,39
36,40
23,41
42,42
43,43
18,44
25,45
46,46
10,47
25,48
50,49
4,50
53,51
52,52
128,53
66,54
55,55
56,56
25,57
103,58
59,59
60,60
61,61
62,62
63,63
45,65
45,67
9,68
150,69
39,70
141,71
68,72
73,73
139,121
123,122
127,123
122,124
68,125
109,126
17,127
137,128
140,129
136,136
137,137
151,138
139,139
140,140
140,141
142,142
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
103,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
143,143
42,144
153,145
140,149
150,150
151,151
24,0
28,1
116,3
52,4
51,5
46,6
66,7
8,8
12,9
25,10
11,11
12,12
0,0
1,1
2,2
3,3
4,4
17,5
6,6
7,7
8,8
32,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
21,17
18,18
19,19
20,20
21,21
22,22
23,23
34,24
25,25
115,26
26,27
103,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
2,37
41,38
41,38
117,39
31,40
31,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
27,62
63,63
64,64
67,65
66,66
27,67
45,68
69,69
37,70
71,71
72,72
73,73
74,74
75,75
76,76
87,77
131,78
79,79
80,80
81,81
82,82
148,83
84,84
84,85
87,86
83,87
88,88
89,89
90,90
91,91
92,92
93,93
